,pId,title,url,successCnt,submissionCnt,answerRate,level
4347,2262,토너먼트 만들기,https://www.acmicpc.net/problem/2262,649,1701,50.585%,11
4348,15916,가희는 그래플러야!!,https://www.acmicpc.net/problem/15916,188,762,33.157%,11
4349,1188,음식 평론가,https://www.acmicpc.net/problem/1188,1703,4631,47.109%,11
4350,12161,Mushroom Monster (Large),https://www.acmicpc.net/problem/12161,27,37,75.000%,11
4351,17178,줄서기,https://www.acmicpc.net/problem/17178,218,545,46.882%,11
4352,2436,공약수,https://www.acmicpc.net/problem/2436,2057,9949,28.032%,11
4353,13967,Balls and Needles,https://www.acmicpc.net/problem/13967,19,23,82.609%,11
4354,12143,영어와 프랑스어 (Small),https://www.acmicpc.net/problem/12143,12,34,85.714%,11
4355,1025,제곱수 찾기,https://www.acmicpc.net/problem/1025,755,3153,29.689%,11
4356,11571,분수를 소수로,https://www.acmicpc.net/problem/11571,187,749,38.241%,11
4357,19950,3차원 막대기 연결하기,https://www.acmicpc.net/problem/19950,68,176,58.621%,11
4358,1461,도서관,https://www.acmicpc.net/problem/1461,1685,5068,42.125%,11
4359,3343,장미,https://www.acmicpc.net/problem/3343,86,1053,17.659%,11
4360,6984,All Roads Lead Where?,https://www.acmicpc.net/problem/6984,6,8,75.000%,11
4361,6584,The Settlers of Catan,https://www.acmicpc.net/problem/6584,6,14,75.000%,11
4362,12994,이동3-2,https://www.acmicpc.net/problem/12994,24,87,44.444%,11
4363,2981,검문,https://www.acmicpc.net/problem/2981,4447,28515,21.347%,11
4364,6987,월드컵,https://www.acmicpc.net/problem/6987,1428,6990,31.213%,11
4365,5143,Seymour the Seal,https://www.acmicpc.net/problem/5143,6,10,66.667%,11
4366,7340,Magazine Delivery,https://www.acmicpc.net/problem/7340,11,14,84.615%,11
4367,4568,LRU Caching,https://www.acmicpc.net/problem/4568,60,190,40.268%,11
4368,6885,Segments,https://www.acmicpc.net/problem/6885,4,5,80.000%,11
4369,20127,Y-수열,https://www.acmicpc.net/problem/20127,134,648,28.571%,11
4370,2115,갤러리,https://www.acmicpc.net/problem/2115,111,200,75.510%,11
4371,15980,명상 방해꾼,https://www.acmicpc.net/problem/15980,112,272,54.106%,11
4372,23318,행렬분할,https://www.acmicpc.net/problem/23318,12,27,54.545%,11
4373,19745,Different digits,https://www.acmicpc.net/problem/19745,6,15,75.000%,11
4374,10082,Fuleco and Brazil ant,https://www.acmicpc.net/problem/10082,7,15,77.778%,11
4375,4538,The Final Countdown,https://www.acmicpc.net/problem/4538,4,10,44.444%,11
4376,9140,Přeprava materiálu,https://www.acmicpc.net/problem/9140,7,14,50.000%,11
4377,18075,Ideal Pyramid,https://www.acmicpc.net/problem/18075,22,26,84.615%,11
4378,1195,킥다운,https://www.acmicpc.net/problem/1195,119,633,27.934%,11
4379,9097,Quad Trees,https://www.acmicpc.net/problem/9097,17,63,32.075%,11
4380,17232,생명 게임,https://www.acmicpc.net/problem/17232,54,231,52.427%,11
4381,17292,바둑이 포커,https://www.acmicpc.net/problem/17292,54,152,43.200%,11
4382,14481,Election of Evil,https://www.acmicpc.net/problem/14481,8,12,66.667%,11
4383,9204,체스,https://www.acmicpc.net/problem/9204,133,371,45.548%,11
4384,12190,Minesweeper (Small),https://www.acmicpc.net/problem/12190,8,9,88.889%,11
4385,6120,Cow Digit Game,https://www.acmicpc.net/problem/6120,16,34,55.172%,11
4386,17600,Change Making,https://www.acmicpc.net/problem/17600,17,18,94.444%,11
4387,1089,스타트링크 타워,https://www.acmicpc.net/problem/1089,448,2565,24.203%,11
4388,17505,링고와 순열,https://www.acmicpc.net/problem/17505,140,325,50.909%,11
4389,21315,카드 섞기,https://www.acmicpc.net/problem/21315,122,362,44.526%,11
4390,23796,"2,147,483,648 게임",https://www.acmicpc.net/problem/23796,53,117,53.535%,11
4391,22839,Square Coins,https://www.acmicpc.net/problem/22839,17,41,62.963%,11
4392,1174,줄어드는 수,https://www.acmicpc.net/problem/1174,713,2292,40.930%,11
4393,14217,그래프 탐색,https://www.acmicpc.net/problem/14217,86,220,51.807%,11
4394,23084,IUPC와 비밀번호,https://www.acmicpc.net/problem/23084,68,296,32.381%,11
4395,20270,Thistle Darkwater,https://www.acmicpc.net/problem/20270,7,11,63.636%,11
4396,3980,선발 명단,https://www.acmicpc.net/problem/3980,1084,3317,42.261%,11
4397,21738,얼음깨기 펭귄,https://www.acmicpc.net/problem/21738,149,439,43.567%,11
4398,1241,머리 톡톡,https://www.acmicpc.net/problem/1241,178,932,33.522%,11
4399,12337,Lawnmower (Small),https://www.acmicpc.net/problem/12337,24,30,82.759%,11
4400,20157,화살을 쏘자!,https://www.acmicpc.net/problem/20157,105,430,28.075%,11
4401,1631,오영식의 보물,https://www.acmicpc.net/problem/1631,12,135,12.766%,11
4402,17453,두 개의 문,https://www.acmicpc.net/problem/17453,97,418,31.908%,11
4403,14222,배열과 연산,https://www.acmicpc.net/problem/14222,111,295,46.058%,11
4404,10964,"Calvinball championship, again 4",https://www.acmicpc.net/problem/10964,18,63,78.261%,11
4405,6881,Number Matrix,https://www.acmicpc.net/problem/6881,18,51,40.000%,11
4406,2800,괄호 제거,https://www.acmicpc.net/problem/2800,852,3243,34.662%,11
4407,7901,Floors,https://www.acmicpc.net/problem/7901,4,4,100.000%,11
4408,16691,House Numbers,https://www.acmicpc.net/problem/16691,36,51,76.596%,11
4409,20951,유아와 곰두리차,https://www.acmicpc.net/problem/20951,42,89,55.263%,11
4410,16509,장군,https://www.acmicpc.net/problem/16509,338,694,57.778%,11
4411,2715,상범 마법 팬케이크 하우스,https://www.acmicpc.net/problem/2715,10,13,83.333%,11
4412,22953,도도의 음식 준비,https://www.acmicpc.net/problem/22953,91,438,31.164%,11
4413,10739,KRIZA,https://www.acmicpc.net/problem/10739,23,55,50.000%,11
4414,6183,Word Power,https://www.acmicpc.net/problem/6183,21,25,87.500%,11
4415,8810,Studnia,https://www.acmicpc.net/problem/8810,4,6,66.667%,11
4416,1034,램프,https://www.acmicpc.net/problem/1034,998,3732,35.771%,11
4417,14600,샤워실 바닥 깔기 (Small),https://www.acmicpc.net/problem/14600,247,385,71.182%,11
4418,9269,Points,https://www.acmicpc.net/problem/9269,12,60,37.500%,11
4419,8684,Losy,https://www.acmicpc.net/problem/8684,4,13,30.769%,11
4420,17622,타일 교체,https://www.acmicpc.net/problem/17622,58,254,28.571%,11
4421,19640,화장실의 규칙,https://www.acmicpc.net/problem/19640,209,765,35.304%,11
4422,24343,РАБОТИЛНИЦА,https://www.acmicpc.net/problem/24343,3,72,5.263%,11
4423,3978,Hacking,https://www.acmicpc.net/problem/3978,60,421,21.661%,11
4424,23740,버스 노선 개편하기,https://www.acmicpc.net/problem/23740,126,307,51.852%,11
4425,18231,파괴된 도시,https://www.acmicpc.net/problem/18231,156,472,41.053%,11
4426,21960,Consul,https://www.acmicpc.net/problem/21960,3,15,25.000%,11
4427,5021,왕위 계승,https://www.acmicpc.net/problem/5021,198,847,32.781%,11
4428,16469,소년 점프,https://www.acmicpc.net/problem/16469,197,514,53.243%,11
4429,15717,떡파이어,https://www.acmicpc.net/problem/15717,178,678,33.459%,11
4430,6198,옥상 정원 꾸미기,https://www.acmicpc.net/problem/6198,1832,6694,34.962%,11
4431,13346,Hamming Ellipses,https://www.acmicpc.net/problem/13346,45,74,73.770%,11
4432,16458,가장 큰 숫자,https://www.acmicpc.net/problem/16458,24,120,27.907%,11
4433,18176,Zeldain Garden,https://www.acmicpc.net/problem/18176,15,23,65.217%,11
4434,23352,방탈출,https://www.acmicpc.net/problem/23352,92,192,63.889%,11
4435,9553,양궁,https://www.acmicpc.net/problem/9553,50,234,29.586%,11
4436,2575,수열,https://www.acmicpc.net/problem/2575,76,333,40.212%,11
4437,20302,민트 초코,https://www.acmicpc.net/problem/20302,239,2587,13.799%,11
4438,12320,Pogo (Large),https://www.acmicpc.net/problem/12320,7,15,77.778%,11
4439,3967,매직 스타,https://www.acmicpc.net/problem/3967,588,1611,51.715%,11
4440,6767,A Coin Game,https://www.acmicpc.net/problem/6767,5,5,100.000%,11
4441,17845,수강 과목,https://www.acmicpc.net/problem/17845,430,882,58.743%,11
4442,14014,Dudu of English,https://www.acmicpc.net/problem/14014,14,59,24.138%,11
4443,2240,자두나무,https://www.acmicpc.net/problem/2240,2462,10184,36.201%,11
4444,20956,아이스크림 도둑 지호,https://www.acmicpc.net/problem/20956,44,167,39.286%,11
4445,12904,A와 B,https://www.acmicpc.net/problem/12904,2298,5972,46.108%,11
4446,10835,카드게임,https://www.acmicpc.net/problem/10835,1967,10231,28.257%,11
4447,4429,Poker Hands,https://www.acmicpc.net/problem/4429,5,25,23.810%,11
4448,14746,Closest Pair,https://www.acmicpc.net/problem/14746,432,1711,39.130%,11
4449,4976,Cut the Cake,https://www.acmicpc.net/problem/4976,5,5,100.000%,11
4450,2688,줄어들지 않아,https://www.acmicpc.net/problem/2688,2034,4534,51.808%,11
4451,6235,Argus,https://www.acmicpc.net/problem/6235,5,16,31.250%,11
4452,12687,What are Birds? (Small),https://www.acmicpc.net/problem/12687,5,5,100.000%,11
4453,4811,알약,https://www.acmicpc.net/problem/4811,2375,5046,64.944%,11
4454,14921,용액 합성하기,https://www.acmicpc.net/problem/14921,752,2453,37.638%,11
4455,17799,Feeding Seals,https://www.acmicpc.net/problem/17799,35,88,55.556%,11
4456,17025,Icy Perimeter,https://www.acmicpc.net/problem/17025,231,538,49.254%,11
4457,15143,Atomic Mass,https://www.acmicpc.net/problem/15143,15,27,57.692%,11
4458,11643,The Magical 3,https://www.acmicpc.net/problem/11643,10,46,35.714%,11
4459,18513,샘터,https://www.acmicpc.net/problem/18513,317,2580,19.665%,11
4460,10403,Intrepid climber,https://www.acmicpc.net/problem/10403,27,81,39.706%,11
4461,9207,페그 솔리테어,https://www.acmicpc.net/problem/9207,631,1906,48.168%,11
4462,19303,Aftermath,https://www.acmicpc.net/problem/19303,37,86,78.723%,11
4463,5702,Jollo,https://www.acmicpc.net/problem/5702,30,106,37.975%,11
4464,20331,Corrupt Judge,https://www.acmicpc.net/problem/20331,39,127,37.143%,11
4465,10710,실크로드,https://www.acmicpc.net/problem/10710,81,166,63.281%,11
4466,15924,욱제는 사과팬이야!!,https://www.acmicpc.net/problem/15924,127,355,46.014%,11
4467,15723,n단 논법,https://www.acmicpc.net/problem/15723,305,600,59.339%,11
4468,12593,Theme Park (Small),https://www.acmicpc.net/problem/12593,16,22,72.727%,11
4469,10573,증가하는 수,https://www.acmicpc.net/problem/10573,127,362,46.014%,11
4470,20164,홀수 홀릭 호석,https://www.acmicpc.net/problem/20164,432,788,69.231%,11
4471,23083,꿀벌 승연이,https://www.acmicpc.net/problem/23083,84,203,46.154%,11
4472,14373,Technobabble (Small),https://www.acmicpc.net/problem/14373,16,39,61.538%,11
4473,10713,기차 여행,https://www.acmicpc.net/problem/10713,354,1178,41.598%,11
4474,7511,소셜 네트워킹 어플리케이션,https://www.acmicpc.net/problem/7511,236,687,43.866%,11
4475,2011,암호코드,https://www.acmicpc.net/problem/2011,5173,38957,19.704%,11
4476,13398,연속합 2,https://www.acmicpc.net/problem/13398,2996,13988,28.905%,11
4477,5582,공통 부분 문자열,https://www.acmicpc.net/problem/5582,3509,11059,43.129%,11
4478,15748,Rest Stops,https://www.acmicpc.net/problem/15748,420,1582,32.457%,11
4479,20437,문자열 게임 2,https://www.acmicpc.net/problem/20437,414,1230,43.949%,11
4480,16678,모독,https://www.acmicpc.net/problem/16678,429,2175,26.190%,11
4481,6248,Bronze Cow Party,https://www.acmicpc.net/problem/6248,56,96,65.882%,11
4482,2666,벽장문의 이동,https://www.acmicpc.net/problem/2666,1434,3798,52.221%,11
4483,8110,Trees,https://www.acmicpc.net/problem/8110,6,16,37.500%,11
4484,2624,동전 바꿔주기,https://www.acmicpc.net/problem/2624,1582,4799,48.692%,11
4485,1351,무한 수열,https://www.acmicpc.net/problem/1351,1712,5562,37.726%,11
4486,5972,택배 배송,https://www.acmicpc.net/problem/5972,742,1435,64.131%,11
4487,4694,A Puzzling Problem,https://www.acmicpc.net/problem/4694,6,13,46.154%,11
4488,10418,Yet Satisfiability Again!,https://www.acmicpc.net/problem/10418,5,21,29.412%,11
4489,1011,Fly me to the Alpha Centauri,https://www.acmicpc.net/problem/1011,19171,82194,30.466%,11
4490,11058,크리보드,https://www.acmicpc.net/problem/11058,1731,5056,42.178%,11
4491,5557,1학년,https://www.acmicpc.net/problem/5557,4741,15141,40.452%,11
4492,20055,컨베이어 벨트 위의 로봇,https://www.acmicpc.net/problem/20055,3030,7899,55.678%,11
4493,16938,캠프 준비,https://www.acmicpc.net/problem/16938,858,1612,67.559%,11
4494,17425,약수의 합,https://www.acmicpc.net/problem/17425,1044,5534,26.756%,11
4495,17069,파이프 옮기기 2,https://www.acmicpc.net/problem/17069,1425,3355,56.705%,11
4496,13302,리조트,https://www.acmicpc.net/problem/13302,1418,4452,45.087%,11
4497,9084,동전,https://www.acmicpc.net/problem/9084,3590,6800,64.895%,11
4498,15681,트리와 쿼리,https://www.acmicpc.net/problem/15681,1817,4979,47.170%,11
4499,10216,Count Circle Groups,https://www.acmicpc.net/problem/10216,1728,9259,27.750%,11
4500,20287,Lavaspar,https://www.acmicpc.net/problem/20287,5,6,83.333%,11
4501,14940,쉬운 최단거리,https://www.acmicpc.net/problem/14940,872,2500,40.615%,11
4502,14226,이모티콘,https://www.acmicpc.net/problem/14226,4224,17087,34.283%,11
4503,2631,줄세우기,https://www.acmicpc.net/problem/2631,4523,8619,64.485%,11
4504,4987,Polygonal Line Search,https://www.acmicpc.net/problem/4987,4,5,80.000%,11
4505,8247,Mecze,https://www.acmicpc.net/problem/8247,2,3,66.667%,11
4506,11607,Grid,https://www.acmicpc.net/problem/11607,57,92,69.512%,11
4507,12924,멋진 쌍,https://www.acmicpc.net/problem/12924,48,160,36.923%,11
4508,17394,핑거 스냅,https://www.acmicpc.net/problem/17394,236,742,38.625%,11
4509,6416,트리인가?,https://www.acmicpc.net/problem/6416,802,6253,20.309%,11
4510,14852,타일 채우기 3,https://www.acmicpc.net/problem/14852,1195,6122,25.393%,11
4511,9706,FIND THE MARBLES,https://www.acmicpc.net/problem/9706,6,16,37.500%,11
4512,17352,여러분의 다리가 되어 드리겠습니다!,https://www.acmicpc.net/problem/17352,629,1589,52.070%,11
4513,14728,벼락치기,https://www.acmicpc.net/problem/14728,1294,3380,47.226%,11
4514,21363,Kontringsattack,https://www.acmicpc.net/problem/21363,3,4,75.000%,11
4515,1548,부분 삼각 수열,https://www.acmicpc.net/problem/1548,90,322,35.156%,11
4516,4672,Don't Get Rooked,https://www.acmicpc.net/problem/4672,35,94,47.297%,11
4517,13549,숨바꼭질 3,https://www.acmicpc.net/problem/13549,7398,39751,25.773%,11
4518,22981,휴먼 파이프라인,https://www.acmicpc.net/problem/22981,208,883,34.667%,11
4519,17251,힘 겨루기,https://www.acmicpc.net/problem/17251,150,391,48.860%,11
4520,23995,Ambiguous Cipher,https://www.acmicpc.net/problem/23995,7,16,77.778%,11
4521,6068,시간 관리하기,https://www.acmicpc.net/problem/6068,269,640,50.564%,11
4522,2140,지뢰찾기,https://www.acmicpc.net/problem/2140,393,1357,38.230%,11
4523,20195,Patkice,https://www.acmicpc.net/problem/20195,15,28,60.000%,11
4524,14588,Line Friends (Small),https://www.acmicpc.net/problem/14588,223,624,52.347%,11
4525,9736,정이면체군,https://www.acmicpc.net/problem/9736,8,13,66.667%,11
4526,16696,Clockwork ||ange,https://www.acmicpc.net/problem/16696,29,154,23.387%,11
4527,16958,텔레포트,https://www.acmicpc.net/problem/16958,340,1125,41.262%,11
4528,2418,단어 격자,https://www.acmicpc.net/problem/2418,117,295,52.941%,11
4529,5639,이진 검색 트리,https://www.acmicpc.net/problem/5639,5616,20876,37.918%,11
4530,20166,문자열 지옥에 빠진 호석,https://www.acmicpc.net/problem/20166,265,1074,35.428%,11
4531,6018,Tea Time,https://www.acmicpc.net/problem/6018,29,36,87.879%,11
4532,6185,Clear And Present Danger,https://www.acmicpc.net/problem/6185,29,40,74.359%,11
4533,14277,등차 수열과 등비 수열,https://www.acmicpc.net/problem/14277,37,204,22.840%,11
4534,1419,등차수열의 합,https://www.acmicpc.net/problem/1419,108,718,20.339%,11
4535,15877,Apples and Bananas,https://www.acmicpc.net/problem/15877,74,277,47.742%,11
4536,19432,Acperience,https://www.acmicpc.net/problem/19432,11,25,45.833%,11
4537,13265,색칠하기,https://www.acmicpc.net/problem/13265,300,1192,36.585%,11
4538,17089,세 친구,https://www.acmicpc.net/problem/17089,335,955,47.383%,11
4539,20946,합성인수분해,https://www.acmicpc.net/problem/20946,163,1060,21.618%,11
4540,14677,병약한 윤호,https://www.acmicpc.net/problem/14677,173,778,30.893%,11
4541,5590,船旅,https://www.acmicpc.net/problem/5590,37,57,84.091%,11
4542,17498,폴짝 게임,https://www.acmicpc.net/problem/17498,151,527,35.035%,11
4543,14172,Moocast,https://www.acmicpc.net/problem/14172,222,498,48.899%,11
4544,23559,밥,https://www.acmicpc.net/problem/23559,218,953,32.733%,11
4545,14284,간선 이어가기 2,https://www.acmicpc.net/problem/14284,329,696,56.724%,11
4546,3793,Common Subsequence,https://www.acmicpc.net/problem/3793,159,620,44.413%,11
4547,15519,Tournament Chart,https://www.acmicpc.net/problem/15519,28,50,57.143%,11
4548,16719,ZOAC,https://www.acmicpc.net/problem/16719,390,978,52.846%,11
4549,12438,새로운 달력 (Large),https://www.acmicpc.net/problem/12438,53,144,54.082%,11
4550,4422,Crypt Kicker II,https://www.acmicpc.net/problem/4422,14,82,28.000%,11
4551,20159,동작 그만. 밑장 빼기냐?,https://www.acmicpc.net/problem/20159,160,822,24.316%,11
4552,6054,Relay race,https://www.acmicpc.net/problem/6054,20,26,76.923%,11
4553,24443,알고리즘 수업 - 선택 알고리즘 4,https://www.acmicpc.net/problem/24443,15,28,57.692%,11
4554,11687,팩토리얼 0의 개수,https://www.acmicpc.net/problem/11687,312,1065,44.571%,11
4555,9878,Bessie Slows Down,https://www.acmicpc.net/problem/9878,54,170,39.706%,11
4556,23978,급상승,https://www.acmicpc.net/problem/23978,39,177,30.709%,11
4557,1068,트리,https://www.acmicpc.net/problem/1068,6271,30492,27.246%,11
4558,13023,ABCDE,https://www.acmicpc.net/problem/13023,3820,18586,29.285%,11
4559,20500,Ezreal 여눈부터 가네 ㅈㅈ,https://www.acmicpc.net/problem/20500,684,1166,71.102%,11
4560,14596,Quilting (Small),https://www.acmicpc.net/problem/14596,112,467,36.601%,11
4561,5200,Sand Castles,https://www.acmicpc.net/problem/5200,2,3,100.000%,11
4562,20237,Futures Market Trends,https://www.acmicpc.net/problem/20237,8,12,72.727%,11
4563,2187,점 고르기,https://www.acmicpc.net/problem/2187,53,109,53.535%,11
4564,16816,Slimming Plan,https://www.acmicpc.net/problem/16816,10,25,58.824%,11
4565,16085,Гэмт хэрэг,https://www.acmicpc.net/problem/16085,7,13,53.846%,11
4566,2866,문자열 잘라내기,https://www.acmicpc.net/problem/2866,510,2255,33.887%,11
4567,1323,숫자 연결하기,https://www.acmicpc.net/problem/1323,203,1428,24.786%,11
4568,10476,좁은 미술전시관,https://www.acmicpc.net/problem/10476,133,489,42.492%,11
4569,22252,정보 상인 호석,https://www.acmicpc.net/problem/22252,234,730,42.011%,11
4570,16608,Hard Drive,https://www.acmicpc.net/problem/16608,40,57,72.727%,11
4571,2589,보물섬,https://www.acmicpc.net/problem/2589,6795,26453,37.693%,11
4572,22115,창영이와 커피,https://www.acmicpc.net/problem/22115,135,631,32.374%,11
4573,5014,스타트링크,https://www.acmicpc.net/problem/5014,7075,30015,33.452%,11
4574,24423,いちご 2 (Strawberry 2),https://www.acmicpc.net/problem/24423,21,55,48.837%,11
4575,19951,태상이의 훈련소 생활,https://www.acmicpc.net/problem/19951,241,649,55.916%,11
4576,18774,Inverting bits (Easy),https://www.acmicpc.net/problem/18774,19,113,30.645%,11
4577,1863,스카이라인 쉬운거,https://www.acmicpc.net/problem/1863,384,1251,39.793%,11
4578,16936,나3곱2,https://www.acmicpc.net/problem/16936,712,2294,40.849%,11
4579,7682,틱택토,https://www.acmicpc.net/problem/7682,446,2074,29.833%,11
4580,21995,King’s Task,https://www.acmicpc.net/problem/21995,19,46,46.341%,11
4581,21590,Investigating Imposters,https://www.acmicpc.net/problem/21590,19,29,70.370%,11
4582,9024,두 수의 합,https://www.acmicpc.net/problem/9024,210,728,44.397%,11
4583,10421,수식 완성하기,https://www.acmicpc.net/problem/10421,51,278,24.878%,11
4584,20067,Nowruz 1,https://www.acmicpc.net/problem/20067,13,33,43.333%,11
4585,8981,입력숫자,https://www.acmicpc.net/problem/8981,458,957,63.966%,11
4586,3000,직각 삼각형,https://www.acmicpc.net/problem/3000,199,737,37.618%,11
4587,12919,A와 B 2,https://www.acmicpc.net/problem/12919,681,2354,36.185%,11
4588,12851,숨바꼭질 2,https://www.acmicpc.net/problem/12851,4904,24919,26.118%,11
4589,5069,미로에 갇힌 상근,https://www.acmicpc.net/problem/5069,108,201,64.286%,11
4590,4964,단어 덧셈,https://www.acmicpc.net/problem/4964,8,18,53.333%,11
4591,3107,IPv6,https://www.acmicpc.net/problem/3107,498,2000,35.648%,11
4592,2671,잠수함식별,https://www.acmicpc.net/problem/2671,1460,5300,38.330%,11
4593,6191,Cows on Skates,https://www.acmicpc.net/problem/6191,31,45,72.093%,11
4594,16888,루트 게임,https://www.acmicpc.net/problem/16888,110,487,38.062%,11
4595,21820,Acowdemia I,https://www.acmicpc.net/problem/21820,56,241,25.806%,11
4596,7853,Advanced ASCII Cubes,https://www.acmicpc.net/problem/7853,15,20,100.000%,11
4597,4139,Octagons,https://www.acmicpc.net/problem/4139,3,4,75.000%,11
4598,16927,배열 돌리기 2,https://www.acmicpc.net/problem/16927,751,2928,34.481%,11
4599,12615,Wi-fi Towers (Small),https://www.acmicpc.net/problem/12615,8,8,100.000%,11
4600,14488,준오는 급식충이야!!,https://www.acmicpc.net/problem/14488,113,800,30.458%,11
4601,24524,아름다운 문자열,https://www.acmicpc.net/problem/24524,113,337,51.131%,11
4602,16965,구간과 쿼리,https://www.acmicpc.net/problem/16965,53,217,35.811%,11
4603,24764,Wordle with Friends,https://www.acmicpc.net/problem/24764,8,35,30.769%,11
4604,23749,카드컨트롤,https://www.acmicpc.net/problem/23749,54,138,55.102%,11
4605,11263,PIN Code Possibilities,https://www.acmicpc.net/problem/11263,7,9,87.500%,11
4606,14641,Secret Chamber at Mount Rushmore,https://www.acmicpc.net/problem/14641,54,87,72.000%,11
4607,5980,Corn Maze,https://www.acmicpc.net/problem/5980,54,243,26.341%,11
4608,2824,최대공약수,https://www.acmicpc.net/problem/2824,799,6449,23.837%,11
4609,9958,All Squares,https://www.acmicpc.net/problem/9958,2,2,100.000%,11
4610,4781,사탕 가게,https://www.acmicpc.net/problem/4781,933,7019,22.412%,11
4611,12392,Equal Sums (Small),https://www.acmicpc.net/problem/12392,7,13,58.333%,11
4612,2591,숫자카드,https://www.acmicpc.net/problem/2591,966,4513,30.667%,11
4613,14567,선수과목 (Prerequisite),https://www.acmicpc.net/problem/14567,1046,2044,66.119%,11
4614,7046,Journey,https://www.acmicpc.net/problem/7046,4,5,80.000%,11
4615,21428,Зоопарк,https://www.acmicpc.net/problem/21428,2,2,100.000%,11
4616,17828,문자열 화폐,https://www.acmicpc.net/problem/17828,342,1354,32.234%,11
4617,11318,Dyeing Dice,https://www.acmicpc.net/problem/11318,8,19,42.105%,11
4618,21610,마법사 상어와 비바라기,https://www.acmicpc.net/problem/21610,1668,4598,51.307%,11
4619,1245,농장 관리,https://www.acmicpc.net/problem/1245,369,1171,41.837%,11
4620,23843,콘센트,https://www.acmicpc.net/problem/23843,163,427,53.094%,11
4621,12481,Mystery Square (Small),https://www.acmicpc.net/problem/12481,6,17,54.545%,11
4622,15540,Calling Extraterrestrial Intelligence Again,https://www.acmicpc.net/problem/15540,6,9,66.667%,11
4623,2155,삼각형의 최단 경로,https://www.acmicpc.net/problem/2155,51,154,41.803%,11
4624,10373,Buffcraft,https://www.acmicpc.net/problem/10373,19,58,38.776%,11
4625,6593,상범 빌딩,https://www.acmicpc.net/problem/6593,3459,12377,35.521%,11
4626,2668,숫자고르기,https://www.acmicpc.net/problem/2668,3456,10154,44.965%,11
4627,1953,팀배분,https://www.acmicpc.net/problem/1953,374,1187,43.337%,11
4628,2174,로봇 시뮬레이션,https://www.acmicpc.net/problem/2174,1828,10261,22.762%,11
4629,11909,배열 탈출,https://www.acmicpc.net/problem/11909,230,666,45.276%,11
4630,17953,디저트,https://www.acmicpc.net/problem/17953,233,520,54.824%,11
4631,4686,Equation Elation,https://www.acmicpc.net/problem/4686,5,9,55.556%,11
4632,1684,같은 나머지,https://www.acmicpc.net/problem/1684,212,685,40.691%,11
4633,15331,Medical Checkup,https://www.acmicpc.net/problem/15331,40,100,50.000%,11
4634,2166,다각형의 면적,https://www.acmicpc.net/problem/2166,3758,18377,26.571%,11
4635,4661,Falling Leaves,https://www.acmicpc.net/problem/4661,9,15,69.231%,11
4636,17396,백도어,https://www.acmicpc.net/problem/17396,599,3099,24.958%,11
4637,2229,조 짜기,https://www.acmicpc.net/problem/2229,1162,2549,60.301%,11
4638,20917,사회적 거리 두기,https://www.acmicpc.net/problem/20917,42,91,56.757%,11
4639,23562,ㄷ 만들기,https://www.acmicpc.net/problem/23562,45,86,61.644%,11
4640,3933,라그랑주의 네 제곱수 정리,https://www.acmicpc.net/problem/3933,506,1547,54.940%,11
4641,5558,チーズ (Cheese),https://www.acmicpc.net/problem/5558,499,1253,58.023%,11
4642,21941,문자열 제거,https://www.acmicpc.net/problem/21941,73,307,34.762%,11
4643,5830,Bovine Ballet,https://www.acmicpc.net/problem/5830,21,35,60.000%,11
4644,19598,최소 회의실 개수,https://www.acmicpc.net/problem/19598,559,1911,40.684%,11
4645,21922,학부 연구생 민상,https://www.acmicpc.net/problem/21922,156,920,25.914%,11
4646,13140,Hello World!,https://www.acmicpc.net/problem/13140,357,1203,36.280%,11
4647,23970,알고리즘 수업 - 버블 정렬 3,https://www.acmicpc.net/problem/23970,45,396,23.077%,11
4648,16400,소수 화폐,https://www.acmicpc.net/problem/16400,276,774,48.000%,11
4649,4414,Factovisors,https://www.acmicpc.net/problem/4414,32,183,20.513%,11
4650,5631,방사능,https://www.acmicpc.net/problem/5631,69,426,25.651%,11
4651,23250,하노이 탑 K,https://www.acmicpc.net/problem/23250,80,449,37.736%,11
4652,17205,진우의 비밀번호,https://www.acmicpc.net/problem/17205,132,199,81.988%,11
4653,12697,Portal (Small),https://www.acmicpc.net/problem/12697,11,36,30.556%,11
4654,23097,Rescue Mission,https://www.acmicpc.net/problem/23097,5,5,100.000%,11
4655,14807,Pony Express (Small),https://www.acmicpc.net/problem/14807,24,83,58.537%,11
4656,5872,Clumsy Cows,https://www.acmicpc.net/problem/5872,42,68,65.625%,11
4657,14232,보석 도둑,https://www.acmicpc.net/problem/14232,50,249,29.070%,11
4658,3067,Coins,https://www.acmicpc.net/problem/3067,602,967,74.138%,11
4659,2194,유닛 이동시키기,https://www.acmicpc.net/problem/2194,465,2148,28.097%,11
4660,4684,Mapmaker,https://www.acmicpc.net/problem/4684,3,7,100.000%,11
4661,1759,암호 만들기,https://www.acmicpc.net/problem/1759,14529,44487,44.757%,11
4662,6410,The Sultan's Successors,https://www.acmicpc.net/problem/6410,11,28,40.741%,11
4663,14699,관악산 등산,https://www.acmicpc.net/problem/14699,419,1222,47.452%,11
4664,18866,젊은 날의 생이여,https://www.acmicpc.net/problem/18866,67,353,27.236%,11
4665,1501,영어 읽기,https://www.acmicpc.net/problem/1501,122,958,18.712%,11
